"","hotel_name","address","city_sector","miles_to_city_center","guest_rating_score","guest_rating_verbal","num_of_hotel_com_reviews","trip_advisor_rating","price_for_period_USD","checkin","checkout","q_adults","q_children","hotel_id","star_rating","hotel_coordinates","num_of_rooms","num_of_floors","rest","bar_lounge","gym","meeting_room","ac","wifi","laundry","pool","parking"
"1542","The Northbrook","24 Northbrook Road, Ilford, England, IG1 3BS, United Kingdom, 866-573-4235","Ilford",NA,NA,NA,NA,"3","80","2019-10-01","2019-10-02",2,0,1190331712,3,"51.559797,0.063462","12",NA,0,0,0,0,0,1,0,0,1
"1543","The Oakley Court","Windsor Road, Water Oakley, Windsor, England, SL4 5UR, United Kingdom, 866-573-4235","Windsor",NA,9,"Superb",397,"4","307","2019-10-01","2019-10-02",2,0,212385,4,"51.487741,-0.671953","118","3",1,1,1,1,0,1,1,1,1
"1544","The Old Bell","Town Lane, Wooburn Green, Buckinghamshire, High Wycombe, England, HP10 0PL, United Kingdom, 866-573-4235","High Wycombe",NA,8,"Very Good",16,"4.5","103","2019-10-01","2019-10-02",2,0,692460,4,"51.581046,-0.689965","7",NA,1,0,0,0,0,0,1,0,1
"1545","The Old House Inn","EFFINGHAM ROAD, Crawley, England, RH10 3JB, United Kingdom, 866-573-4235","Crawley",NA,8.6,"Fabulous",43,"4.5","101","2019-10-01","2019-10-02",2,0,718111328,4,"51.15102,-0.10612","6",NA,1,1,0,0,0,1,0,0,1
"1546","The Old Oak Tree Inn ","1 The Common, Southall, England, UB2 5PJ, United Kingdom, 866-573-4235","Southall",11,2,"",NA,"2.5","41","2019-10-01","2019-10-02",2,0,448109,3,"51.495113,-0.387934","12","2",1,1,0,0,0,1,0,0,0
"1547","The Old Ship","2 Sylvester Path, London, England, E8 1EN, United Kingdom, 866-573-4235","London",4.1,8.6,"Fabulous",56,"4","103","2019-10-01","2019-10-02",2,0,378777,4,"51.545951,-0.055935","10","2",1,1,0,0,0,1,0,0,0
"1548","The Olde Kings Arms","41 High Street, Hemel Hempstead, England, HP1 3AF, United Kingdom, 866-573-4235","Hemel Hempstead",NA,8.2,"Very Good",98,"4","84","2019-10-01","2019-10-02",2,0,452880,3,"51.75916,-0.47196","9","2",1,1,0,0,1,0,0,0,0
"1549","The Omega","136 Sussex Gardens, London, England, W2 1UB, United Kingdom, 866-573-4235","Paddington",2,7.4,"Good",240,"3.5","145","2019-10-01","2019-10-02",2,0,315447,3,"51.515517,-0.17249","20","4",0,0,0,0,0,1,0,0,1
"1550","The One Tun Pub and Rooms","125/6 Saffron Hill, London, England, EC1N 8QS, United Kingdom, 866-573-4235","Farringdon",1.3,9.4,"Exceptional",155,"4.5","205","2019-10-01","2019-10-02",2,0,536502,4,"51.519796,-0.10634","8","3",1,1,0,0,1,1,1,0,0
"1551","The Orange","37-39 Pimlico Rd, Belgravia, London, England, SW1W 8NE, United Kingdom, 866-573-4235","Chelsea",1.6,NA,NA,NA,NA,"219","2019-10-01","2019-10-02",2,0,1184477184,3.5,"51.490549,-0.152259","4",NA,1,1,0,0,0,1,0,0,0
"1552","The Ostrich Inn","High Street, Colnbrook, Slough, England, SL3 0JZ, United Kingdom, 866-573-4235","Slough",17,8.8,"Fabulous",317,"4.5","101","2019-10-01","2019-10-02",2,0,653904,4,"51.48395,-0.52575","11","2",1,1,0,1,0,1,0,0,1
"1553","The Pack And Carriage London","162 Eversholt St, London, England, NW1 1BL, United Kingdom, 866-573-4235","Euston",1.7,8,"Very Good",78,"3.5","159","2019-10-01","2019-10-02",2,0,982596960,4,"51.53199,-0.1356","14","4",0,1,0,0,1,1,1,0,0
"1554","The Park City Grand Plaza Kensington","18-30 Lexham Gardens, London, England, W8 5JE, United Kingdom, 866-573-4235","Kensington",2.8,8.6,"Fabulous",831,"4.5","214","2019-10-01","2019-10-02",2,0,128054,4,"51.49569,-0.18931","62",NA,1,1,0,1,1,1,0,0,0
"1555","The Park Grand London Paddington","1 Queens Gardens, Bayswater, London, England, W2 3BA, United Kingdom, 866-573-4235","Paddington",2.3,7,"Good",898,"4","207","2019-10-01","2019-10-02",2,0,335214,4,"51.514198,-0.180698","157","6",1,1,1,1,1,1,1,0,0
"1556","The Park Hotel","Park Road, Teddington, England, TW11 0AB, United Kingdom, 866-573-4235","Richmond-upon-Thames",NA,7.8,"Good",141,"3.5","75","2019-10-01","2019-10-02",2,0,237934,3,"51.42507,-0.33453","43",NA,1,1,0,1,0,1,0,0,1
"1557","The Pavilion Hotel","34-36 Sussex Gardens, London, England, W2 1UL, United Kingdom, 866-573-4235","Paddington",1.9,6,"Good",67,"2.5","86","2019-10-01","2019-10-02",2,0,608478,2.5,"51.518048,-0.168698","29",NA,0,0,0,0,0,1,0,0,1
"1558","The Pear Tree","14 Margravine Road, London, England, W6 8HJ, United Kingdom, 866-573-4235","Hammersmith and Fulham",4,7.2,"Good",16,"4","78","2019-10-01","2019-10-02",2,0,772683168,2.5,"51.48684,-0.21567","6",NA,1,1,0,0,0,1,0,0,0
"1559","The Pelham - Starhotels Collezione ","15 Cromwell Place, South Kensington, London, England, SW7 2LA, United Kingdom, 866-573-4235","South Kensington",2.2,9,"Superb",386,"4.5","302","2019-10-01","2019-10-02",2,0,130930,5,"51.494434,-0.174714","52","4",1,1,1,1,1,1,1,0,0
"1560","The Piccadilly London West End","65-73 Shaftesbury Avenue, Piccadilly, London, England, W1D 6EX, United Kingdom, 866-573-4235","Soho",0.4,8.8,"Fabulous",336,"5","350","2019-10-01","2019-10-02",2,0,116903,4,"51.512055,-0.131827","67","5",1,1,1,1,1,1,1,0,0
"1561","The Pillar Hotel","19 Brent Street, London, England, NW4 2EU, United Kingdom, 866-573-4235","London",NA,8.4,"Very Good",58,"4.5","167","2019-10-01","2019-10-02",2,0,418457,3,"51.583422,-0.216259","31","2",0,0,0,1,0,1,1,0,1
"1562","The Pilot","68 River Way, London, England, SE10 0BE, United Kingdom, 866-573-4235","London",6,9,"Superb",132,"4","200","2019-10-01","2019-10-02",2,0,445547,3.5,"51.496166,0.009437","10","3",1,1,0,0,0,1,0,0,1
"1563","The Pines Hotel","60 Wymers Wood Road, Slough, England, SL1 8LJ, United Kingdom, 866-573-4235","Slough",NA,9.2,"Superb",15,"4.5","126","2019-10-01","2019-10-02",2,0,559834016,3.5,"51.54429,-0.6704","14",NA,1,1,0,1,0,1,0,1,1
"1564","The Pinewood Hotel","Wexham Park Lane, George Green, Slough, England, SL3 6AP, United Kingdom, 866-573-4235","Slough",NA,7.2,"Good",113,"3.5","89","2019-10-01","2019-10-02",2,0,485226,4,"51.527773,-0.556028","48",NA,1,1,1,1,1,1,1,0,1
"1565","The Plough Inn","Coldharbour, Dorking, England, RH5 6HD, United Kingdom, 866-573-4235","Dorking",NA,9.6,"Exceptional",61,"4.5","100","2019-10-01","2019-10-02",2,0,617575,3.5,"51.184467,-0.353668","6",NA,1,1,0,0,0,1,0,0,1
"1566","The Portobello Hotel","22 Stanley Gardens, London, England, W11 2NG, United Kingdom, 866-573-4235","Holland Park",3.3,9,"Superb",83,"4","284","2019-10-01","2019-10-02",2,0,184345,3.5,"51.512306,-0.203521","21",NA,0,0,0,0,1,1,1,0,0
"1567","The Potters Arms","Fagnall Lane, Winchmore Hill, Amersham, England, HP7 0PH, United Kingdom, 866-573-4235","Amersham",NA,8.6,"Fabulous",8,"4","96","2019-10-01","2019-10-02",2,0,377339,3,"51.644682,-0.653054","4","2",1,0,0,0,0,0,0,0,1
"1568","The Premier Notting Hill","5-7 Princes Square, Bayswater, London, England, W2 4NP, United Kingdom, 866-573-4235","Notting Hill",2.8,7.8,"Good",255,"4","143","2019-10-01","2019-10-02",2,0,137913,4,"51.512876,-0.192703","68","5",1,1,1,0,1,0,1,0,0
"1569","The Prince Albert - Inn","2 Clewer Hill Road, Windsor, England, SL4 4BS, United Kingdom, 866-573-4235","Windsor",NA,7.6,"Good",19,"4","91","2019-10-01","2019-10-02",2,0,349027,3,"51.470914,-0.630032","7","2",1,1,0,1,0,1,0,0,1
"1570","The Prince Regent","126 Guildford Street, Chertsey, England, KT16 9AH, United Kingdom, 866-573-4235","Chertsey",NA,4.8,"",14,"2.5","75","2019-10-01","2019-10-02",2,0,533853,2.5,"51.391894,-0.503833","26",NA,1,0,0,0,0,1,0,0,1
"1571","The Princes Square Hotel","23-25 Princes Square, off Illchester Gardens, Bayswater, London, England, W2 4NJ, United Kingdom, 866-573-4235","Paddington",2.7,7.6,"Good",322,"3.5","123","2019-10-01","2019-10-02",2,0,217413,4,"51.512782,-0.191183","50","6",0,0,0,0,0,1,1,0,0
"1572","The Princess Victoria","217 Uxbridge Road, Shepherd’s Bush, London, England, W12 9DH, United Kingdom, 866-573-4235","London",4.9,9,"Superb",25,"3.5","121","2019-10-01","2019-10-02",2,0,800959392,NA,"51.506611,-0.24091","5",NA,1,1,0,0,1,1,0,0,0
"1573","The Queen's Gate Hotel","31-34 Queens Gate, London, England, SW7 5JA, United Kingdom, 866-573-4235","Kensington",2.3,8.4,"Very Good",318,"4","227","2019-10-01","2019-10-02",2,0,286231,4,"51.498246,-0.179727","90","7",1,1,1,1,1,1,1,0,0
"1574","The Queen's Head","144 Richmond Road, Surrey, Kingston Upon Thames, England, KT2 5HA, United Kingdom, 866-573-4235","Kingston Upon Thames",NA,9.4,"Exceptional",131,"4.5","113","2019-10-01","2019-10-02",2,0,604084,3.5,"51.418497,-0.301645","10","2",1,1,0,0,0,1,0,0,1
"1575","The Rembrandt","11 Thurloe Place, Kensington, London, England, SW7 2RS, United Kingdom, 866-573-4235","Knightsbridge",2,8.8,"Fabulous",1968,"4","241","2019-10-01","2019-10-02",2,0,114186,4,"51.496203,-0.17054","194","6",1,1,1,1,1,1,1,1,0
"1576","The Residence London City","9a Assembly Passage, London, England, E1 4UT, United Kingdom, 866-573-4235","Whitechapel",3.4,7.6,"Good",51,"3","83","2019-10-01","2019-10-02",2,0,652932,2.5,"51.5203,-0.05146","11",NA,0,0,0,0,0,1,0,0,1
"1577","The Rifle Volunteer","21 Collett Road, Ware, England, SG12 7LY, United Kingdom, 866-573-4235","Ware",NA,7.6,"Good",11,"3","76","2019-10-01","2019-10-02",2,0,962749152,3.5,"51.81453,-0.02782","7",NA,0,0,0,0,0,1,0,0,1
"1578","The Ritz London","150 Piccadilly, London, England, W1J 9BR, United Kingdom, 866-573-4235","Mayfair",0.6,9.2,"Superb",329,"4.5","1","2019-10-01","2019-10-02",2,0,145127,5,"51.50726,-0.141803","136","7",1,1,1,1,1,1,1,0,1
"1579","The Rockwell","181 Cromwell Road, London, England, SW5 OSF, United Kingdom, 866-573-4235","Earl's Court",2.9,8.6,"Fabulous",289,"4","181","2019-10-01","2019-10-02",2,0,296058,4,"51.494701,-0.192864","40",NA,1,1,0,1,1,1,1,0,0
"1580","The Rookery Hotel","12 Peter's Lane Cowcross St, London, England, EC1M 6DS, United Kingdom, 866-573-4235","Farringdon",1.4,9.4,"Exceptional",202,"4.5","313","2019-10-01","2019-10-02",2,0,173898,4,"51.520109,-0.10247","33","3",0,1,0,1,1,0,1,0,0
"1581","The Royal Adelaide Hotel","46 Kings Road, Windsor, England, SL4 2AG, United Kingdom, 866-573-4235","Windsor",NA,8,"Very Good",146,"3.5","136","2019-10-01","2019-10-02",2,0,544776,3.5,"51.476327,-0.60631","43",NA,1,1,0,1,1,1,1,0,1
"1582","The Royal Horseguards","2 Whitehall Court, London, England, SW1A 2EJ, United Kingdom, 866-573-4235","West End",0.2,9,"Superb",880,"4.5","298","2019-10-01","2019-10-02",2,0,113320,5,"51.506056,-0.124322","282",NA,1,1,1,1,1,1,1,0,1
"1583","The Royal Oak","Hale End Rd, Woodford Green, England, IG8 9LN, United Kingdom, 866-573-4235","Woodford Green",NA,9.4,"Exceptional",27,"4","78","2019-10-01","2019-10-02",2,0,1138814336,3.5,"51.6042,0.002671","9",NA,1,1,0,0,0,1,0,0,1
"1584","The Royal Standard Guest House","448 Stroude Road, Virginia Water, England, GU25 4BU, United Kingdom, 866-573-4235","Virginia Water",NA,8,"Very Good",5,"3.5","86","2019-10-01","2019-10-02",2,0,1020232832,3.5,"51.40688,-0.55866","11",NA,0,0,0,0,0,1,0,0,0
"1585","The Royale Chulan Hyde Park","23-25 Leinster Square, Westminster, London, England, W2 4NE, United Kingdom, 866-573-4235","Paddington",2.8,7,"Good",228,"3","94","2019-10-01","2019-10-02",2,0,574269,2.5,"51.514432,-0.19164","52",NA,0,0,0,0,1,1,0,0,1
"1586","The Rubens At The Palace","39 Buckingham Palace Road, London, England, SW1W 0PS, United Kingdom, 866-573-4235","Victoria",0.9,9.2,"Superb",876,"4.5","487","2019-10-01","2019-10-02",2,0,114179,5,"51.49842,-0.14316","161","4",1,1,1,1,1,1,1,0,1
"1587","The Sanctuary House Hotel","33 Tothill Street, London, England, SW1H 9LA, United Kingdom, 866-573-4235","Victoria",0.6,8.8,"Fabulous",320,"4.5","234","2019-10-01","2019-10-02",2,0,227512,3.5,"51.499691,-0.131854","34","6",1,0,0,0,0,1,1,0,0
"1588","The Saracens Head - Inn","38 Whielden Street, Amersham, England, HP7 0HU, United Kingdom, 866-573-4235","Amersham",NA,7.6,"Good",99,"4","100","2019-10-01","2019-10-02",2,0,359201,3,"51.66518,-0.617024","11","2",1,1,0,0,0,1,0,0,0
"1589","The Savoy","Strand, London, England, WC2R 0EU, United Kingdom, 866-573-4235","West End",0.4,9.6,"Exceptional",273,"4.5","458","2019-10-01","2019-10-02",2,0,172847,5,"51.510377,-0.120911","267","8",1,1,1,1,1,1,1,1,1
"1590","The Stafford London","16-18 St James's Place, London, England, SW1A 1NJ, United Kingdom, 866-573-4235","Mayfair",0.6,9.2,"Superb",265,"4.5","414","2019-10-01","2019-10-02",2,0,176824,5,"51.50562,-0.14047","105","6",1,1,1,1,1,1,1,0,0
"1591","The Stag Enfield","35 Little Park Gardens, Enfield, England, EN2 6PH, United Kingdom, 866-573-4235","Enfield",NA,5.8,"",65,"2.5","59","2019-10-01","2019-10-02",2,0,451004,3,"51.652762,-0.086566","9","3",0,1,0,0,0,1,0,0,0
"1592","The Standard London","10 Argyle Street, London, England, WC1H 8EG, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,NA,NA,NA,"5","267","2019-10-01","2019-10-02",2,0,1118697024,5,"51.529421,-0.124181","266",NA,1,1,1,0,0,1,1,0,0
"1593","The Stanwell Heathrow","171 Town Lane, Stanwell, Staines, England, TW19 7PW, United Kingdom, 866-573-4235","Staines",16,8.6,"Fabulous",264,"4.5","109","2019-10-01","2019-10-02",2,0,353022,4,"51.455387,-0.482264","53","3",1,1,1,1,0,1,1,0,1
"1594","The Star Inn","Church Road, Lingfield, England, RH7 6AH, United Kingdom, 866-573-4235","Lingfield",NA,7.6,"Good",203,"3.5","61","2019-10-01","2019-10-02",2,0,433642,3,"51.175632,-0.013956","9","2",1,1,0,0,0,0,0,0,1
"1595","The Station Hotel","14 Staplehurst Rd, Hither Green, London, England, SE13 5NB, United Kingdom, 866-573-4235","London",NA,8.6,"Fabulous",63,"4","93","2019-10-01","2019-10-02",2,0,514800,4,"51.45307,-0.000291","16","2",1,1,0,0,0,1,0,0,0
"1596","The Stay Club Colindale ","16-18 Charcot Road, London, England, NW9 5WU, United Kingdom, 866-573-4235","London",NA,2.6,"",3,"3","72","2019-10-01","2019-10-02",2,0,928284608,3,"51.595441,-0.252927","576",NA,0,0,0,0,0,1,0,0,0
"1597","The Stay Club Willesden","Nicoll Road, 5J, London, England, NW10 9AX, United Kingdom, 866-573-4235","Harlesden",5.6,6.6,"Good",11,"3.5","63","2019-10-01","2019-10-02",2,0,721350848,3.5,"51.53651,-0.24955","126","3",0,0,0,1,0,1,1,0,0
"1598","The Strand Palace Hotel","372 The Strand, London, England, WC2R 0JJ, United Kingdom, 866-573-4235","West End",0.4,7.8,"Good",3926,"4","223","2019-10-01","2019-10-02",2,0,114409,4,"51.510746,-0.120745","785","9",1,1,1,1,0,1,1,0,0
"1599","The Stratford Hotel London","20 International Way, London, England, E20 1FD, United Kingdom, 866-573-4235","Stratford",5.8,9.6,"Exceptional",21,"4.5","228","2019-10-01","2019-10-02",2,0,1003414848,4,"51.54554,-0.00751","145",NA,1,1,1,1,1,1,1,0,1
"1600","The Sumner","54 Upper Berkeley Street, Marble Arch, London, England, W1H 7QR, United Kingdom, 866-573-4235","City of Westminster",1.5,8.2,"Very Good",158,"4.5","180","2019-10-01","2019-10-02",2,0,286165,4,"51.515324,-0.160896","20","4",0,1,0,0,1,1,1,0,0
"1601","The Swan Hotel","The Hythe, Staines, England, TW18 3JB, United Kingdom, 866-573-4235","Staines",18,9.4,"Exceptional",102,"4","142","2019-10-01","2019-10-02",2,0,445586,4,"51.432378,-0.516253","11","2",1,1,0,0,0,1,0,0,0
"1602","The Swan Inn","1 Swan Street, Isleworth, England, TW7 6XA, United Kingdom, 866-573-4235","Isleworth",8.9,7.8,"Good",53,"4","59","2019-10-01","2019-10-02",2,0,586219,3,"51.46905,-0.32412","7",NA,1,0,0,0,0,0,0,0,1
"1603","The Talbot Inn","High Street, Ripley, Woking, England, GU23 6BB, United Kingdom, 866-573-4235","Woking",NA,8.4,"Very Good",282,"4","116","2019-10-01","2019-10-02",2,0,80098240,4,"51.301386,-0.489354","43",NA,1,1,0,0,0,1,0,0,1
"1604","The Thames Hotel","Ray Mead Road, Maidenhead, England, SL68NR, United Kingdom, 866-573-4235","Maidenhead",NA,7.6,"Good",292,"3.5","69","2019-10-01","2019-10-02",2,0,255131,3,"51.526642,-0.702542","35","3",1,1,0,1,0,1,1,0,1
"1605","The Tower Arms Hotel","2 Thorney Lane South, Iver, England, SL0 9AE, United Kingdom, 866-573-4235","Iver",16,7.4,"Good",26,"3.5","62","2019-10-01","2019-10-02",2,0,748283968,3,"51.50451,-0.50208","23",NA,1,1,0,1,0,1,0,0,1
"1606","The Tower Hotel","St Katharine's Way, London, England, E1W 1LD, United Kingdom, 866-573-4235","Wapping",2.3,8.4,"Very Good",2756,"4","252","2019-10-01","2019-10-02",2,0,224174,4,"51.506436,-0.073804","801","12",1,1,1,1,0,1,1,0,1
"1607","The Tree House","28 Brickmakers Ln, Hemel Hempstead, England, HP3 8NY, United Kingdom, 866-573-4235","Hemel Hempstead",NA,NA,NA,NA,NA,"54","2019-10-01","2019-10-02",2,0,1145347040,2.5,"51.748849,-0.443375","3",NA,0,0,0,0,0,1,0,0,0
"1608","The Tudor Inn Hotel","73 Warwick Way, Victoria, London, England, SW1V 1QR, United Kingdom, 866-573-4235","Victoria",1.3,6.6,"Good",239,"2.5","109","2019-10-01","2019-10-02",2,0,582632,3,"51.491566,-0.142165","14","5",0,0,0,0,1,1,1,0,0
"1609","The Union Inn","17 Crimp Hill Road, Windsor, England, SL4 2QY, United Kingdom, 866-573-4235","Windsor",NA,8,"Very Good",186,"4","76","2019-10-01","2019-10-02",2,0,429592,4,"51.45669,-0.59103","11","2",1,1,0,0,0,0,0,0,1
"1610","The Victoria","10 West Temple Sheen, Richmond, London, England, SW14 7RT, United Kingdom, 866-573-4235","Mortlake",7.1,8.4,"Very Good",69,"4","137","2019-10-01","2019-10-02",2,0,639792,4,"51.461096,-0.275458","7","2",1,1,0,0,0,1,0,0,1
"1611","The Victoria Inn","72-79 Choumert Road, London, England, SE15 4AR, United Kingdom, 866-573-4235","Peckham",3.7,9.2,"Superb",60,"4.5","117","2019-10-01","2019-10-02",2,0,126966176,2.5,"51.467563,-0.071023","15","2",0,1,0,0,0,1,0,0,0
"1612","The Villa Kensington","10 -11 Ashburn Gardens, London, England, SW7 4DG, United Kingdom, 866-573-4235","South Kensington",2.7,7.8,"Good",259,"4","157","2019-10-01","2019-10-02",2,0,282701,3.5,"51.493862,-0.185614","38","6",0,0,0,0,1,1,1,0,0
"1613","The Waltons","5 Rose Hill, Dorking, England, RH4 2EG, United Kingdom, 866-573-4235","Dorking",NA,10,"Exceptional",2,"5","99","2019-10-01","2019-10-02",2,0,1022305408,NA,"51.229218,-0.331684","3",NA,0,0,0,1,0,0,0,0,1
"1614","The Warrington Hotel","93 Warrington Crescent, London, England, W9 1EH, United Kingdom, 866-573-4235","Maida Vale",2.7,7.8,"Good",94,"4","162","2019-10-01","2019-10-02",2,0,478307,4,"51.527173,-0.183348","5","3",1,1,0,0,0,1,1,0,0
"1615","The Watermans Arms","Queens Rd, Walton-on-Thames, England, KT12 5LT, United Kingdom, 866-573-4235","Walton-on-Thames",NA,NA,NA,NA,"4","97","2019-10-01","2019-10-02",2,0,1227552544,3.5,"51.3658,-0.399478","13",NA,0,0,0,0,0,1,1,0,1
"1616","The Weir Hotel","Waterside Drive, Walton-on-Thames, England, KT12 2JB, United Kingdom, 866-573-4235","Walton-on-Thames",NA,8.2,"Very Good",64,"3.5","111","2019-10-01","2019-10-02",2,0,563649,3,"51.401305,-0.411022","6",NA,1,1,0,0,0,0,0,0,1
"1617","The Westbourne Hyde Park","51 Gloucester Terrace, London, England, W2 3DQ, United Kingdom, 866-573-4235","Paddington",2.2,9.2,"Superb",1499,"4.5","236","2019-10-01","2019-10-02",2,0,203217,4,"51.513151,-0.177899","96","6",0,1,0,1,1,1,1,0,0
"1618","The Westbridge Hotel","335-337 High Street, London, England, E15 2TF, United Kingdom, 866-573-4235","Stratford",5.8,9,"Superb",385,"4.5","147","2019-10-01","2019-10-02",2,0,495079,4,"51.53752,-0.00249","80","6",1,0,1,1,1,1,1,0,0
"1619","The Westerly London","31 Noel Road, London, England, W3 0JD, United Kingdom, 866-573-4235","North Acton",6.1,8.4,"Very Good",30,"4","73","2019-10-01","2019-10-02",2,0,649321472,3,"51.51937,-0.26758","12",NA,0,1,0,0,0,0,0,0,1
"1620","The White Hart by Green King Inns ","Three Households, Chalfont St Giles, England, HP8 4LP, United Kingdom, 866-573-4235","Chalfont St Giles",NA,NA,NA,NA,"4","101","2019-10-01","2019-10-02",2,0,116166912,3,"51.628764,-0.583435","11","1",1,1,0,0,0,0,1,0,1
"1621","The White Hart Hotel","1 High Street, Hampton Wick, Kingston Upon Thames, England, KT1 4DA, United Kingdom, 866-573-4235","Richmond-upon-Thames",NA,9.2,"Superb",261,"4.5","123","2019-10-01","2019-10-02",2,0,229640,3.5,"51.41163,-0.31108","37","2",1,1,0,0,1,1,1,0,1
"1622","The White Hart Hotel","1 High Street, Hampton Wick, Kingston Upon Thames, England, KT1 4DA, United Kingdom, 866-573-4235","Richmond-upon-Thames",NA,9.2,"Superb",261,"4.5","123","2019-10-01","2019-10-02",2,0,499974,3,"51.750079,-0.340207","15","2",1,1,0,0,0,1,0,0,1
"1623","The White Hart Hotel","23-25 Holywell Hill, St Albans, England, AL1 1EZ, United Kingdom, 866-573-4235","St Albans",NA,7.6,"Good",72,"4","113","2019-10-01","2019-10-02",2,0,229640,3.5,"51.41163,-0.31108","37","2",1,1,0,0,1,1,1,0,1
"1624","The White Hart Hotel","23-25 Holywell Hill, St Albans, England, AL1 1EZ, United Kingdom, 866-573-4235","St Albans",NA,7.6,"Good",72,"4","113","2019-10-01","2019-10-02",2,0,499974,3,"51.750079,-0.340207","15","2",1,1,0,0,0,1,0,0,1
"1625","The White Hart Inn","KNELLER ROAD 121, Twickenham, England, TW2 7DY, United Kingdom, 866-573-4235","Richmond-upon-Thames",10,8,"Very Good",35,"4","73","2019-10-01","2019-10-02",2,0,866782368,2,"51.45563,-0.35421","7",NA,1,1,0,0,0,1,0,0,1
"1626","The Whitechapel","49-53 New Road, Whitechapel, London, England, E1 1HH, United Kingdom, 866-573-4235","Whitechapel",2.9,7.8,"Good",339,"4","130","2019-10-01","2019-10-02",2,0,559024,3.5,"51.516031,-0.062378","27",NA,1,0,0,0,1,1,0,0,0
"1627","The Whyte Harte Hotel - Inn","11-21 High St, Bletchingley, Redhill, England, RH1 4PB, United Kingdom, 866-573-4235","Redhill",NA,6.8,"Good",116,"3.5","61","2019-10-01","2019-10-02",2,0,363835,4,"51.240647,-0.099726","10","2",1,0,0,0,0,1,0,0,1
"1628","The Windermere Hotel","142-144 Warwick Way, Victoria, London, England, SW1V 4JE, United Kingdom, 866-573-4235","Victoria",1.4,9,"Superb",732,"4.5","206","2019-10-01","2019-10-02",2,0,202564,4,"51.490446,-0.145952","19","5",1,1,0,0,1,1,1,0,0
