"","hotel_name","address","city_sector","miles_to_city_center","guest_rating_score","guest_rating_verbal","num_of_hotel_com_reviews","trip_advisor_rating","price_for_period_USD","checkin","checkout","q_adults","q_children","hotel_id","star_rating","hotel_coordinates","num_of_rooms","num_of_floors","rest","bar_lounge","gym","meeting_room","ac","wifi","laundry","pool","parking"
"921","The East London Hotel","309-317 Cambridge Heath Road, Bethnal Green, London, England, E2 9LH, United Kingdom, 866-573-4235","Bethnal Green",3.4,8.6,"Fabulous",303,"4.5","335","2019-10-25","2019-10-26",2,0,876918080,3.5,"51.528668,-0.055586","161","8",1,1,1,0,1,1,1,0,0
"922","The Egerton House Hotel","17-19 Egerton Terrace, Knightsbridge, London, England, SW3 2BX, United Kingdom, 866-573-4235","Chelsea",1.9,9.8,"Exceptional",125,"5","1","2019-10-25","2019-10-26",2,0,425910,5,"51.496753,-0.167733","28","5",1,1,0,1,1,1,1,0,1
"923","The Excelsior Hotel","41-42 Argyle Square, London, England, WC1H 8AL, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,5.8,"",116,"3","109","2019-10-25","2019-10-26",2,0,286115,2,"51.52893,-0.12265","28","5",0,0,0,0,0,1,0,0,0
"924","The Exhibitionist Hotel","8-10 Queensberry Place, South Kensington, London, England, SW7 2EA, United Kingdom, 866-573-4235","South Kensington",2.3,8.6,"Fabulous",334,"4","333","2019-10-25","2019-10-26",2,0,119903,5,"51.494843,-0.177557","37","5",1,1,0,1,0,1,1,0,0
"925","The Fairway Hotel","13/15 Argyle Street, King's Cross, London, England, WC1H 8EJ, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,7.2,"Good",260,"3.5","153","2019-10-25","2019-10-26",2,0,285922,2,"51.529312,-0.123851","33","4",0,0,0,0,0,1,0,0,0
"926","The Firs Lodge","289 Bath Road, Hounslow, England, TW33DB, United Kingdom, 866-573-4235","Hounslow",11,8.2,"Very Good",84,"4","87","2019-10-25","2019-10-26",2,0,338617,3,"51.471582,-0.382117","19","2",0,0,0,0,0,1,0,0,1
"927","The Fitzrovia Belle Hotel","174 Tottenham Court, London, England, W1T 7NT, United Kingdom, 866-573-4235","Fitzrovia",1.1,8.4,"Very Good",111,"3","233","2019-10-25","2019-10-26",2,0,623070,3.5,"51.522544,-0.135762","5",NA,1,0,0,0,0,1,0,0,1
"928","The Forester Ealing","2 Leighton Road, London, England, W13 9EP, United Kingdom, 866-573-4235","West Ealing",8.3,8.4,"Very Good",15,"4.5","106","2019-10-25","2019-10-26",2,0,589132,2.5,"51.506026,-0.320368","6",NA,1,0,0,0,0,0,0,0,1
"929","The Franklin Hotel - Starhotels Collezione","24 Egerton Gardens, London, England, SW3 2DB, United Kingdom, 866-573-4235","Knightsbridge",1.9,9.4,"Exceptional",145,"4.5","336","2019-10-25","2019-10-26",2,0,604230,5,"51.49602,-0.168848","35","5",1,1,1,0,1,1,1,0,0
"930","The Goodenough on Mecklenburgh Square","23 Mecklenburgh Square, London Borough of Camden, London, England, WC1N 2AD, United Kingdom, 866-573-4235","Bloomsbury",1.3,8.2,"Very Good",226,"4","202","2019-10-25","2019-10-26",2,0,316161408,4,"51.525489,-0.118008","65","5",1,1,0,1,0,0,1,0,0
"931","The Gore Hotel – Starhotels Collezione","190 Queen's Gate, Kensington, London, England, SW7 5EX, United Kingdom, 866-573-4235","Kensington",2.3,8.8,"Fabulous",408,"4.5","224","2019-10-25","2019-10-26",2,0,108803,4,"51.500241,-0.179966","50","5",1,1,0,1,1,1,1,0,0
"932","The Goring","Beeston Place, London, England, SW1W 0JW, United Kingdom, 866-573-4235","Victoria",NA,9.6,"Exceptional",234,"5","818","2019-10-25","2019-10-26",2,0,174363,5,"51.49752,-0.14593","69","5",1,1,1,1,1,1,1,0,1
"933","The Grange Pub","103 Grange Road, London, England, SE1 3BW, United Kingdom, 866-573-4235","Bermondsey",2.4,8.2,"Very Good",33,"4","76","2019-10-25","2019-10-26",2,0,670331,3,"51.49414,-0.0755","4",NA,1,1,0,0,0,0,0,0,1
"934","The Grapevine Hotel","117 Warwick Way, London, England, SW1V 4HT, United Kingdom, 866-573-4235","Victoria",1.4,4.6,"",147,"2","106","2019-10-25","2019-10-26",2,0,286143,2,"51.490724,-0.145087","18","5",0,0,0,0,0,1,0,0,1
"935","The Green Man Pub and Hotel","Dagmar Avenue, Wembley, England, HA9 8DF, United Kingdom, 866-573-4235","Wembley Park",7.8,7.2,"Good",228,"3","110","2019-10-25","2019-10-26",2,0,277480,3,"51.557432,-0.28984","9","3",1,1,0,0,0,1,0,0,1
"936","The Green W7","Lower Boston Rd, London, England, W7 3TX, United Kingdom, 866-573-4235","Hanwell",9.1,8.6,"Fabulous",18,"3.5","86","2019-10-25","2019-10-26",2,0,697023,3,"51.50709,-0.33937","5",NA,1,1,0,0,0,0,0,0,1
"937","The Hari","20 Chesham Place, London, England, SW1X 8HQ, United Kingdom, 866-573-4235","Victoria",1.4,9.4,"Exceptional",273,"5","631","2019-10-25","2019-10-26",2,0,230473,5,"51.497279,-0.155995","85","11",1,1,1,1,1,1,0,0,1
"938","The Harrington","1 Harrington Gardens, South Kensington, London, England, SW7 4JJ, United Kingdom, 866-573-4235","South Kensington",2.6,8,"Very Good",172,"4","360","2019-10-25","2019-10-26",2,0,398809,4,"51.493221,-0.182844","39","6",0,0,1,0,1,1,1,0,0
"939","The Harrison","28 Harrison Street, Kings Cross, London, England, WC1H 8JF, United Kingdom, 866-573-4235","Bloomsbury",1.4,8.8,"Fabulous",154,"4","157","2019-10-25","2019-10-26",2,0,346704,3,"51.527653,-0.120597","4","3",1,1,0,0,0,1,0,0,0
"940","The Henrietta Hotel","14-15 Henrietta Street, London, England, WC2E 8QH, United Kingdom, 866-573-4235","Covent Garden",0.3,9.4,"Exceptional",86,"5","490","2019-10-25","2019-10-26",2,0,672281,4,"51.51082,-0.12397","18","5",1,1,1,1,1,1,1,0,0
"941","The House of Toby","61-65 Swinton Street, Kings Cross, London, England, WC1X 9NT, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,7.8,"Good",587,"4","145","2019-10-25","2019-10-26",2,0,673542,3,"51.52876,-0.11842","24","5",0,0,0,0,1,1,0,0,0
"942","The Hoxton Holborn","199 - 206 High Holborn, London, England, WC1V 7BD, United Kingdom, 866-573-4235","Covent Garden",0.7,9,"Superb",219,"4.5","567","2019-10-25","2019-10-26",2,0,266481024,4,"51.51722,-0.12196","174",NA,1,1,0,1,1,0,0,0,0
"943","The Hoxton Shoreditch","81 Great Eastern Street, London, England, EC2A 3HU, United Kingdom, 866-573-4235","Shoreditch",2.3,9,"Superb",284,"4.5","506","2019-10-25","2019-10-26",2,0,49793152,4,"51.52557,-0.08289","210",NA,1,1,0,1,0,0,1,0,0
"944","The Hoxton Southwark ","Blackfriars Road 32- 40, London, England, SE1 8PB, United Kingdom, 866-573-4235","London",NA,NA,NA,NA,NA,"283","2019-10-25","2019-10-26",2,0,1052908448,4,"51.505603,-0.104577","192",NA,1,1,0,0,1,1,1,0,0
"945","The Hurdwick","2 Hurdwick Place, London, England, NW1 2JE, United Kingdom, 866-573-4235","Euston",1.9,8.2,"Very Good",88,"4","170","2019-10-25","2019-10-26",2,0,740833728,3.5,"51.53418,-0.13892","10","4",1,0,0,0,1,1,1,0,0
"946","The Jade","52 Hogarth Road, Earls Court, London, England, SW5 0PU, United Kingdom, 866-573-4235","Earl's Court",2.9,7.8,"Good",318,"4","126","2019-10-25","2019-10-26",2,0,284656,3,"51.493762,-0.191615","32","7",0,0,0,0,1,1,1,0,1
"947","The Justin James Hotel","43 Worple Road, Wimbledon, London, England, SW19 4JZ, United Kingdom, 866-573-4235","London",7,8.4,"Very Good",70,"4","123","2019-10-25","2019-10-26",2,0,348639,3,"51.420075,-0.211188","19","2",0,0,1,0,0,1,1,0,1
"948","The Kensington Hotel","109-113 Queens Gate, South Kensington, London, England, SW7 5LR, United Kingdom, 866-573-4235","South Kensington",2.4,9.2,"Superb",508,"4.5","674","2019-10-25","2019-10-26",2,0,182801,5,"51.492531,-0.178353","150","6",1,1,1,1,1,1,1,0,0
"949","The Kings Arms","55 The Grove, London, England, W5 5DX, United Kingdom, 866-573-4235","London",7.5,8,"Very Good",43,"4","106","2019-10-25","2019-10-26",2,0,626468,3,"51.51091,-0.30219","8",NA,1,0,0,0,0,0,0,0,1
"950","The Kings Head Hotel","214 High Street, Acton, London, England, W3 9NX, United Kingdom, 866-573-4235","Acton",6.3,8.6,"Fabulous",214,"4","120","2019-10-25","2019-10-26",2,0,626444,4,"51.50794,-0.27338","21","5",1,0,0,0,1,1,0,1,0
"951","The LaLit London","181 Tooley Street, London, England, SE1 2JR, United Kingdom, 866-573-4235","Bermondsey",2.1,9.4,"Exceptional",272,"4.5","223","2019-10-25","2019-10-26",2,0,666176,5,"51.50317,-0.07918","70","4",1,1,1,1,1,1,1,0,1
"952","The Landmark London","222 Marylebone Road, London, England, NW1 6JQ, United Kingdom, 866-573-4235","Marylebone",1.8,9.2,"Superb",298,"4.5","748","2019-10-25","2019-10-26",2,0,141423,5,"51.521297,-0.163129","300","6",1,1,1,1,1,1,1,1,1
"953","The Langorf Hotel","20 Frognal, Hampstead, London, England, NW3 6AG, United Kingdom, 866-573-4235","Hampstead",3.7,7.2,"Good",109,"4","109","2019-10-25","2019-10-26",2,0,282662,4,"51.550413,-0.180244","31","5",0,1,0,1,0,1,1,0,1
"954","The Laslett Hotel","8 Pembridge Gardens, Notting Hill, London, England, W2 4DU, United Kingdom, 866-573-4235","Royal Borough of Kensington and Chelsea",3,9.4,"Exceptional",189,"4.5","496","2019-10-25","2019-10-26",2,0,533268,4.5,"51.509501,-0.196519","51","5",1,1,1,0,0,1,1,0,0
"955","The Leonard Hotel","15 Seymour Street, London, England, W1H 7JW, United Kingdom, 866-573-4235","City of Westminster",1.4,8.2,"Very Good",221,"4","209","2019-10-25","2019-10-26",2,0,328987,4,"51.514784,-0.157973","49","5",1,1,0,0,1,1,1,0,1
"956","The Level at the Meliá White House","Albany Street, Regents Park, London, England, NW1 3UP, United Kingdom, 866-573-4235","Marylebone",1.4,8.6,"Fabulous",95,"4.5","1","2019-10-25","2019-10-26",2,0,486636,4,"51.52524,-0.144272","137",NA,1,1,0,1,1,1,1,0,0
"957","The Levin","28 Basil Street, London, England, SW3 1AS, United Kingdom, 866-573-4235","Knightsbridge",1.5,9.2,"Superb",85,"4.5","292","2019-10-25","2019-10-26",2,0,403839,4,"51.499801,-0.161547","12","4",0,0,0,0,1,1,1,0,1
"958","The Lodge Hotel - Putney","52-54 Upper Richmond Road, Putney, London, England, SW15 2RN, United Kingdom, 866-573-4235","Putney",4.8,8.8,"Fabulous",219,"4","115","2019-10-25","2019-10-26",2,0,116628,4,"51.4575,-0.20632","73","3",1,1,1,1,0,1,1,0,1
"959","The London EDITION","10 Berners Street, London, England, W1T 3NP, United Kingdom, 866-573-4235","Fitzrovia",0.7,9.4,"Exceptional",139,"4.5","748","2019-10-25","2019-10-26",2,0,129344,5,"51.516834,-0.136426","173","7",1,1,1,1,1,1,1,1,1
"960","The London Pembury Hotel","326 Seven Sisters Road, London, England, N4 2AP, United Kingdom, 866-573-4235","London",4.2,6.8,"Good",231,"3","123","2019-10-25","2019-10-26",2,0,347126,3,"51.566132,-0.10219","80","3",0,0,0,0,0,1,0,0,1
"961","The Mad Hatter Hotel","3 - 7 Stamford Street, London, England, SE1 9NY, United Kingdom, 866-573-4235","London",NA,8.6,"Fabulous",289,"4","181","2019-10-25","2019-10-26",2,0,230201,3,"51.50715,-0.104952","30","4",1,1,0,0,0,1,1,0,0
"962","The Maitrise Hotel Edgware Road","346-348 EDGWARE ROAD, London, England, W2 1EA, United Kingdom, 866-573-4235","Paddington",2.1,6,"Good",138,"3","206","2019-10-25","2019-10-26",2,0,543388,4,"51.52108,-0.171431","21",NA,1,1,0,1,1,0,0,0,0
"963","The Malt House","17 Vanston Place, Fulham, London, England, SW6 1AY, United Kingdom, 866-573-4235","West Brompton",3.5,8.8,"Fabulous",112,"4.5","137","2019-10-25","2019-10-26",2,0,440033,3,"51.481258,-0.198047","6",NA,1,1,0,0,0,1,0,0,0
"964","The Mandeville Hotel","Mandeville Place, London, England, W1U 2BE, United Kingdom, 866-573-4235","City of Westminster",1.2,8.8,"Fabulous",395,NA,"231","2019-10-25","2019-10-26",2,0,114196,4,"51.516458,-0.151196","142","8",1,1,0,1,1,1,1,0,0
"965","The Mandrake Hotel","20-21 Newman Street, London, England, W1T 1PG, United Kingdom, 866-573-4235","Fitzrovia",0.8,9.2,"Superb",93,"4.5","687","2019-10-25","2019-10-26",2,0,625251072,5,"51.51758,-0.13543","34",NA,1,1,0,1,1,1,1,0,1
"966","The Marble Arch London","31 Great Cumberland Place, London, England, W1H 7TA, United Kingdom, 866-573-4235","City of Westminster",1.5,6.6,"Good",77,"4","498","2019-10-25","2019-10-26",2,0,371424,5,"51.5152,-0.15985","42","6",0,0,0,0,1,1,1,0,0
"967","The Marble Arch Suites","41 Great Cumberland Place, London, England, W1H 7LG, United Kingdom, 866-573-4235","City of Westminster",1.5,6.8,"Good",35,"3","214","2019-10-25","2019-10-26",2,0,465335,3,"51.515248,-0.159743","15",NA,0,0,0,0,1,1,1,0,1
"968","The Marylebone Hotel","47 Welbeck Street, London, England, W1G 8DN, United Kingdom, 866-573-4235","Marylebone",1.2,9,"Superb",375,"4.5","3","2019-10-25","2019-10-26",2,0,120639,5,"51.518052,-0.149598","252","7",1,1,1,1,1,1,1,1,1
"969","The Melita","35 Charlwood Street, Victoria, London, England, SW1V 2DU, United Kingdom, 866-573-4235","Victoria",1.3,7.8,"Good",213,"3.5","266","2019-10-25","2019-10-26",2,0,281854,3,"51.49018,-0.13882","21","4",1,0,0,0,0,1,0,0,1
"970","The Milestone Hotel","1 Kensington Court, London, England, W8 5DL, United Kingdom, 866-573-4235","Kensington",2.6,9.6,"Exceptional",119,"5","2","2019-10-25","2019-10-26",2,0,129112,5,"51.502188,-0.186714","62","6",1,1,1,1,1,1,1,1,1
"971","The Montague On The Gardens","15 Montague Street, London, England, WC1B 5BJ, United Kingdom, 866-573-4235","Bloomsbury",0.9,9.4,"Exceptional",392,"5","274","2019-10-25","2019-10-26",2,0,114340,4,"51.520247,-0.126068","100","4",1,1,1,1,1,1,1,0,1
"972","The Montcalm At Brewery London City","52 Chiswell Street, London, England, EC1Y 4SA, United Kingdom, 866-573-4235","The City of London",1.8,8.4,"Very Good",389,"4.5","182","2019-10-25","2019-10-26",2,0,374303,5,"51.520938,-0.091518","235",NA,1,1,1,1,1,1,1,0,0
"973","The Montcalm London Marble Arch","2, Wallenberg Place, London, England, W1H 7TN, United Kingdom, 866-573-4235","City of Westminster",1.5,8.6,"Fabulous",134,"5","342","2019-10-25","2019-10-26",2,0,265214,5,"51.515173,-0.159457","143","6",1,1,1,1,1,1,1,1,1
"974","The Nadler Covent Garden","51 Bedford St, London, England, WC2E 9HA, United Kingdom, 866-573-4235","Covent Garden",0.2,9.8,"Exceptional",166,"5","487","2019-10-25","2019-10-26",2,0,909889856,4,"51.50987,-0.12346","57",NA,0,0,0,0,0,1,0,0,0
"975","The Nadler Kensington","25 Courtfield Gardens, London, England, SW5 OPG, United Kingdom, 866-573-4235","Earl's Court",2.9,9.2,"Superb",639,"4.5","259","2019-10-25","2019-10-26",2,0,115531,4,"51.493099,-0.189989","65","7",0,0,0,0,1,1,1,0,1
"976","The Nadler Soho","10 Carlisle Street, London, England, W1D 3BR, United Kingdom, 866-573-4235","Soho",0.6,9,"Superb",516,"5","631","2019-10-25","2019-10-26",2,0,465894,4,"51.514759,-0.133976","78",NA,0,0,0,1,1,1,1,0,0
"977","The Nadler Victoria","10 Palace Place, London, England, SW1E 5BW, United Kingdom, 866-573-4235","Victoria",0.9,9.4,"Exceptional",822,"5","386","2019-10-25","2019-10-26",2,0,545888,4,"51.499054,-0.142667","73","7",0,0,0,0,1,1,1,0,0
"978","The Ne Ville","266 Neville Road, London, England, E7 9QN, United Kingdom, 866-573-4235","Newham",7.2,5.4,"",92,"2.5","66","2019-10-25","2019-10-26",2,0,623922112,3,"51.53839,0.03278","16",NA,0,0,0,0,0,1,0,0,0
"979","The Ned","27 Poultry, London, England, EC2R 8AJ, United Kingdom, 866-573-4235","The City of London",1.7,9,"Superb",265,"4.5","750","2019-10-25","2019-10-26",2,0,800718432,5,"51.51387,-0.08976","250",NA,1,0,0,1,1,1,1,0,0
"980","The New Kent Road Apartments","New Kent Road, London, England, SE1 4YS, United Kingdom, 866-573-4235","Walworth",1.8,8,"Very Good",NA,NA,"208","2019-10-25","2019-10-26",2,0,850544224,4,"51.49405,-0.09146",NA,NA,0,0,0,0,0,0,0,0,1
"981","The Old Oak Tree Inn ","1 The Common, Southall, England, UB2 5PJ, United Kingdom, 866-573-4235","Southall",11,2,"",NA,"2.5","46","2019-10-25","2019-10-26",2,0,448109,3,"51.495113,-0.387934","12","2",1,1,0,0,0,1,0,0,0
"982","The Old Ship","2 Sylvester Path, London, England, E8 1EN, United Kingdom, 866-573-4235","London",4.1,8.6,"Fabulous",56,"4","121","2019-10-25","2019-10-26",2,0,378777,4,"51.545951,-0.055935","10","2",1,1,0,0,0,1,0,0,0
"983","The One Tun Pub and Rooms","125/6 Saffron Hill, London, England, EC1N 8QS, United Kingdom, 866-573-4235","Farringdon",1.3,9.4,"Exceptional",155,"4.5","207","2019-10-25","2019-10-26",2,0,536502,4,"51.519796,-0.10634","8","3",1,1,0,0,1,1,1,0,0
"984","The Ostrich Inn","High Street, Colnbrook, Slough, England, SL3 0JZ, United Kingdom, 866-573-4235","Slough",17,8.8,"Fabulous",317,"4.5","111","2019-10-25","2019-10-26",2,0,653904,4,"51.48395,-0.52575","11","2",1,1,0,1,0,1,0,0,1
"985","The Park City Grand Plaza Kensington","18-30 Lexham Gardens, London, England, W8 5JE, United Kingdom, 866-573-4235","Kensington",2.8,8.6,"Fabulous",831,"4.5","260","2019-10-25","2019-10-26",2,0,128054,4,"51.49569,-0.18931","62",NA,1,1,0,1,1,1,0,0,0
"986","The Park Grand London Paddington","1 Queens Gardens, Bayswater, London, England, W2 3BA, United Kingdom, 866-573-4235","Paddington",2.3,7,"Good",898,"4","246","2019-10-25","2019-10-26",2,0,335214,4,"51.514198,-0.180698","157","6",1,1,1,1,1,1,1,0,0
"987","The Pavilion Hotel","34-36 Sussex Gardens, London, England, W2 1UL, United Kingdom, 866-573-4235","Paddington",1.9,6,"Good",67,"2.5","98","2019-10-25","2019-10-26",2,0,608478,2.5,"51.518048,-0.168698","29",NA,0,0,0,0,0,1,0,0,1
"988","The Pear Tree","14 Margravine Road, London, England, W6 8HJ, United Kingdom, 866-573-4235","Hammersmith and Fulham",4,7.2,"Good",16,"4","122","2019-10-25","2019-10-26",2,0,772683168,2.5,"51.48684,-0.21567","6",NA,1,1,0,0,0,1,0,0,0
"989","The Pelham - Starhotels Collezione ","15 Cromwell Place, South Kensington, London, England, SW7 2LA, United Kingdom, 866-573-4235","South Kensington",2.2,9,"Superb",386,"4.5","241","2019-10-25","2019-10-26",2,0,130930,5,"51.494434,-0.174714","52","4",1,1,1,1,1,1,1,0,0
"990","The Piccadilly London West End","65-73 Shaftesbury Avenue, Piccadilly, London, England, W1D 6EX, United Kingdom, 866-573-4235","Soho",0.4,8.8,"Fabulous",336,"5","416","2019-10-25","2019-10-26",2,0,116903,4,"51.512055,-0.131827","67","5",1,1,1,1,1,1,1,0,0
"991","The Pilot","68 River Way, London, England, SE10 0BE, United Kingdom, 866-573-4235","London",6,9,"Superb",132,"4","227","2019-10-25","2019-10-26",2,0,445547,3.5,"51.496166,0.009437","10","3",1,1,0,0,0,1,0,0,1
"992","The Portobello Hotel","22 Stanley Gardens, London, England, W11 2NG, United Kingdom, 866-573-4235","Holland Park",3.3,9,"Superb",83,"4","213","2019-10-25","2019-10-26",2,0,184345,3.5,"51.512306,-0.203521","21",NA,0,0,0,0,1,1,1,0,0
"993","The Premier Notting Hill","5-7 Princes Square, Bayswater, London, England, W2 4NP, United Kingdom, 866-573-4235","Notting Hill",2.8,7.8,"Good",255,"4","150","2019-10-25","2019-10-26",2,0,137913,4,"51.512876,-0.192703","68","5",1,1,1,0,1,0,1,0,0
"994","The Princes Square Hotel","23-25 Princes Square, off Illchester Gardens, Bayswater, London, England, W2 4NJ, United Kingdom, 866-573-4235","Paddington",2.7,7.6,"Good",322,"3.5","133","2019-10-25","2019-10-26",2,0,217413,4,"51.512782,-0.191183","50","6",0,0,0,0,0,1,1,0,0
"995","The Princess Victoria","217 Uxbridge Road, Shepherd’s Bush, London, England, W12 9DH, United Kingdom, 866-573-4235","London",4.9,9,"Superb",25,"3.5","131","2019-10-25","2019-10-26",2,0,800959392,NA,"51.506611,-0.24091","5",NA,1,1,0,0,1,1,0,0,0
"996","The Queen's Gate Hotel","31-34 Queens Gate, London, England, SW7 5JA, United Kingdom, 866-573-4235","Kensington",2.3,8.4,"Very Good",318,"4","428","2019-10-25","2019-10-26",2,0,286231,4,"51.498246,-0.179727","90","7",1,1,1,1,1,1,1,0,0
"997","The Rembrandt","11 Thurloe Place, Kensington, London, England, SW7 2RS, United Kingdom, 866-573-4235","Knightsbridge",2,8.8,"Fabulous",1968,"4","365","2019-10-25","2019-10-26",2,0,114186,4,"51.496203,-0.17054","194","6",1,1,1,1,1,1,1,1,0
"998","The Residence London City","9a Assembly Passage, London, England, E1 4UT, United Kingdom, 866-573-4235","Whitechapel",3.4,7.6,"Good",51,"3","94","2019-10-25","2019-10-26",2,0,652932,2.5,"51.5203,-0.05146","11",NA,0,0,0,0,0,1,0,0,1
"999","The Ritz London","150 Piccadilly, London, England, W1J 9BR, United Kingdom, 866-573-4235","Mayfair",0.6,9.2,"Superb",329,"4.5","1","2019-10-25","2019-10-26",2,0,145127,5,"51.50726,-0.141803","136","7",1,1,1,1,1,1,1,0,1
"1000","The Rockwell","181 Cromwell Road, London, England, SW5 OSF, United Kingdom, 866-573-4235","Earl's Court",2.9,8.6,"Fabulous",289,"4","222","2019-10-25","2019-10-26",2,0,296058,4,"51.494701,-0.192864","40",NA,1,1,0,1,1,1,1,0,0
"1001","The Rookery Hotel","12 Peter's Lane Cowcross St, London, England, EC1M 6DS, United Kingdom, 866-573-4235","Farringdon",1.4,9.4,"Exceptional",202,"4.5","364","2019-10-25","2019-10-26",2,0,173898,4,"51.520109,-0.10247","33","3",0,1,0,1,1,0,1,0,0
"1002","The Royal Foundation of St Katharine","2 Butcher Row, London, England, E14 8DS, United Kingdom, 866-573-4235","Limehouse",3.7,9.2,"Superb",187,"4.5","253","2019-10-25","2019-10-26",2,0,467656,3,"51.511202,-0.04206","36",NA,0,1,0,1,0,1,0,0,1
"1003","The Royal Horseguards","2 Whitehall Court, London, England, SW1A 2EJ, United Kingdom, 866-573-4235","West End",0.2,9,"Superb",880,"4.5","502","2019-10-25","2019-10-26",2,0,113320,5,"51.506056,-0.124322","282",NA,1,1,1,1,1,1,1,0,1
"1004","The Royale Chulan Hyde Park","23-25 Leinster Square, Westminster, London, England, W2 4NE, United Kingdom, 866-573-4235","Paddington",2.8,7,"Good",228,"3","136","2019-10-25","2019-10-26",2,0,574269,2.5,"51.514432,-0.19164","52",NA,0,0,0,0,1,1,0,0,1
"1005","The Rubens At The Palace","39 Buckingham Palace Road, London, England, SW1W 0PS, United Kingdom, 866-573-4235","Victoria",0.9,9.2,"Superb",876,"4.5","543","2019-10-25","2019-10-26",2,0,114179,5,"51.49842,-0.14316","161","4",1,1,1,1,1,1,1,0,1
